q1,q2,q3,q4,q5,q6
-1.632025059377956921e+01,-4.063337512997763357e-01,-7.151137143967463139e-01,4.459025501807243330e+00,1.130979719479733347e+01,-1.199912858204970156e+01
-1.641674097470104599e+01,-2.739449058319904928e-01,-8.774419397150532429e-01,4.604851329958774997e+00,1.136160568486124234e+01,-1.209974668669027409e+01
-1.611948811960435890e+01,-3.613254927799638971e-02,-1.137100043114002368e+00,4.730436789114381035e+00,1.113126356961213048e+01,-1.192920893013532080e+01
-1.573116471241932501e+01,2.260636607100534323e-01,-1.419269989055567116e+00,4.851340767014416855e+00,1.083566163769280344e+01,-1.169595437816137462e+01
-1.534284130523429468e+01,4.882598706980996184e-01,-1.701439934997127867e+00,4.972244744914450898e+00,1.054005970577347995e+01,-1.146269982618743022e+01
-1.495451789804925902e+01,7.504560806861494404e-01,-1.983609880938692616e+00,5.093148722814486717e+00,1.024445777385415113e+01,-1.122944527421348404e+01
-1.456619449086422335e+01,1.012652290674199262e+00,-2.265779826880257364e+00,5.214052700714522537e+00,9.948855841934824085e+00,-1.099619072223953609e+01
-1.400627044846149261e+01,1.302154957359773046e+00,-2.569208834044544698e+00,5.310333295281759014e+00,9.532781917505728231e+00,-1.063985403965938303e+01
-1.211943813638128375e+01,1.802805812171963229e+00,-3.037024319768895531e+00,5.216212665923817937e+00,8.185153847469711863e+00,-9.331780221937640007e+00
-1.023260582430107490e+01,2.303456666984152967e+00,-3.504839805493245919e+00,5.122092036565876860e+00,6.837525777433695495e+00,-8.023706404215898758e+00
-8.345773512220866053e+00,2.804107521796343150e+00,-3.972655291217596751e+00,5.027971407207935783e+00,5.489897707397680016e+00,-6.715632586494156619e+00
-6.458941200140655425e+00,3.304758376608532888e+00,-4.440470776941947584e+00,4.933850777849993818e+00,4.142269637361663648e+00,-5.407558768772414481e+00
-4.572108888060446574e+00,3.805409231420723071e+00,-4.908286262666297972e+00,4.839730148492052741e+00,2.794641567325647280e+00,-4.099484951050672343e+00
-3.348711344483798591e+00,4.091416706856012553e+00,-5.156519919431918453e+00,4.734443022796477329e+00,1.919431595068639362e+00,-3.254037821545920472e+00
-2.367825257445909770e+00,4.298963599517418466e+00,-5.324487796201641032e+00,4.625074104255715746e+00,1.216908986252474678e+00,-2.577698910843626123e+00
-1.386939170408020949e+00,4.506510492178824379e+00,-5.492455672971362723e+00,4.515705185714953274e+00,5.143863774363099939e-01,-1.901360000141330886e+00
-4.060530833701321285e-01,4.714057384840230291e+00,-5.660423549741084415e+00,4.406336267174190802e+00,-1.881362313798549124e-01,-1.225021089439036093e+00
5.748330036677566923e-01,4.921604277501636204e+00,-5.828391426510806994e+00,4.296967348633429218e+00,-8.906588401960195966e-01,-5.486821787367412995e-01
9.842202234466241872e-01,5.018576820007114137e+00,-5.899799531608634240e+00,4.248434764916209971e+00,-1.191114208031261557e+00,-2.805605472731601546e-01
6.922133365631322199e-01,4.979842711125260557e+00,-5.852700919245953592e+00,4.274565927989799619e+00,-9.981169909849241240e-01,-5.134393732015434253e-01
4.002064496796361448e-01,4.941108602243406089e+00,-5.805602306883271169e+00,4.300697091063389266e+00,-8.051197739385840269e-01,-7.463181991299299156e-01
1.081995627961400697e-01,4.902374493361551622e+00,-5.758503694520589633e+00,4.326828254136979801e+00,-6.121225568922440408e-01,-9.791970250583164059e-01
-1.838073240873558944e-01,4.863640384479698042e+00,-5.711405082157908097e+00,4.352959417210569448e+00,-4.191253398459039436e-01,-1.212075850986703118e+00
-4.145239896699219884e-01,4.827344520454902366e+00,-5.664734099809133561e+00,4.363489276660452276e+00,-2.670673054599019824e-01,-1.396902539255522546e+00
-3.122395002209521486e-01,4.804296093565127101e+00,-5.620386510744490138e+00,4.289254356078403774e+00,-3.374394536156121172e-01,-1.320653039466036960e+00
