q1,q2,q3,q4,q5,q6
1.592768162162910617e+00,-1.537335893703106748e+00,2.183246572670294761e+00,-3.001972550765164005e+00,-1.586340556553414771e+00,-3.126069865190890251e+00
1.592518539883522877e+00,-1.537416365476412361e+00,2.183331198092905545e+00,-3.001979106903434502e+00,-1.586164156375635681e+00,-3.126246566888136069e+00
1.592267521299640887e+00,-1.537497244656813367e+00,2.183416236309695169e+00,-3.001985650797502903e+00,-1.585986768215154719e+00,-3.126424254639843081e+00
1.592015112701185675e+00,-1.537578528595138661e+00,2.183501684307236346e+00,-3.001992181570644735e+00,-1.585808396498555428e+00,-3.126602923959250990e+00
1.591761320378078270e+00,-1.537660214642216916e+00,2.183587539072100014e+00,-3.001998698346136418e+00,-1.585629045652422464e+00,-3.126782570359597724e+00
1.591506150620239479e+00,-1.537742300148877250e+00,2.183673797590857113e+00,-3.002005200247253036e+00,-1.585448720103339593e+00,-3.126963189354122097e+00
1.591249609717590552e+00,-1.537824782465948559e+00,2.183760456850080800e+00,-3.002011686397271006e+00,-1.585267424277890136e+00,-3.127144776456062925e+00
1.590991703960052961e+00,-1.537907658944259515e+00,2.183847513836341570e+00,-3.002018155919466302e+00,-1.585085162602658748e+00,-3.127327327178659466e+00
1.590732439637547291e+00,-1.537990926934639457e+00,2.183934965536210804e+00,-3.002024607937114009e+00,-1.584901939504228530e+00,-3.127510837035150093e+00
1.590471823039994570e+00,-1.538074583787916838e+00,2.184022808936260329e+00,-3.002031041573490544e+00,-1.584717759409184357e+00,-3.127695301538772732e+00
1.590209860457316271e+00,-1.538158626854920552e+00,2.184111041023061528e+00,-3.002037455951871436e+00,-1.584532626744109329e+00,-3.127880716202767530e+00
1.589946558179432978e+00,-1.538243053486479495e+00,2.184199658783186671e+00,-3.002043850195532215e+00,-1.584346545935587880e+00,-3.128067076540372415e+00
1.589681922496266164e+00,-1.538327861033423005e+00,2.184288659203206251e+00,-3.002050223427749742e+00,-1.584159521410203553e+00,-3.128254378064826646e+00
1.589415959697736858e+00,-1.538413046846579535e+00,2.184378039269692540e+00,-3.002056574771799102e+00,-1.583971557594540558e+00,-3.128442616289368594e+00
1.589148676073765643e+00,-1.538498608276777979e+00,2.184467795969216919e+00,-3.002062903350956269e+00,-1.583782658915182440e+00,-3.128631786727236630e+00
1.588880077914274214e+00,-1.538584542674847233e+00,2.184557926288350771e+00,-3.002069208288496771e+00,-1.583592829798713630e+00,-3.128821884891670457e+00
1.588610171509183155e+00,-1.538670847391616636e+00,2.184648427213665478e+00,-3.002075488707697026e+00,-1.583402074671717674e+00,-3.129012906295907559e+00
1.588338963148413940e+00,-1.538757519777914196e+00,2.184739295731732867e+00,-3.002081743731832120e+00,-1.583210397960778781e+00,-3.129204846453188082e+00
1.588066459121886931e+00,-1.538844557184569695e+00,2.184830528829124763e+00,-3.002087972484178913e+00,-1.583017804092480496e+00,-3.129397700876749955e+00
1.587792665719524043e+00,-1.538931956962411363e+00,2.184922123492412105e+00,-3.002094174088012046e+00,-1.582824297493406585e+00,-3.129591465079831547e+00
1.587517589231246085e+00,-1.539019716462268317e+00,2.185014076708167163e+00,-3.002100347666608382e+00,-1.582629882590141701e+00,-3.129786134575672563e+00
1.587241235946973861e+00,-1.539107833034969897e+00,2.185106385462960876e+00,-3.002106492343243005e+00,-1.582434563809269168e+00,-3.129981704877510484e+00
1.586963612156628622e+00,-1.539196304031344109e+00,2.185199046743364626e+00,-3.002112607241192332e+00,-1.582238345577373195e+00,-3.130178171498585904e+00
1.586684724150131398e+00,-1.539285126802220516e+00,2.185292057535950239e+00,-3.002118691483731894e+00,-1.582041232321037327e+00,-3.130375529952135416e+00
1.586404578217403216e+00,-1.539374298698427790e+00,2.185385414827289541e+00,-3.002124744194137218e+00,-1.581843228466845774e+00,-3.130573775751399612e+00
1.586123180648365105e+00,-1.539463817070794605e+00,2.185479115603953915e+00,-3.002130764495684723e+00,-1.581644338441382747e+00,-3.130772904409616419e+00
1.585840537732938316e+00,-1.539553679270150299e+00,2.185573156852515186e+00,-3.002136751511649493e+00,-1.581444566671231344e+00,-3.130972911440024209e+00
1.585556655761043876e+00,-1.539643882647323325e+00,2.185667535559543850e+00,-3.002142704365308390e+00,-1.581243917582976222e+00,-3.131173792355862684e+00
1.585271541687675034e+00,-1.539734424365955645e+00,2.185762248526532225e+00,-3.002148622195534688e+00,-1.581042396075029721e+00,-3.131375542203112428e+00
1.584985209861466515e+00,-1.539825299508719381e+00,2.185857290497423389e+00,-3.002154504314613170e+00,-1.580840012291143681e+00,-3.131578150833234098e+00
1.584697679245480773e+00,-1.539916501859536879e+00,2.185952654932032058e+00,-3.002160350143052270e+00,-1.580636779648727952e+00,-3.131781604855746970e+00
1.584408968872986989e+00,-1.540008025182571627e+00,2.186048335270633025e+00,-3.002166159103008880e+00,-1.580432711614999208e+00,-3.131985890830846220e+00
1.584119097777254570e+00,-1.540099863241986888e+00,2.186144324953502416e+00,-3.002171930616639894e+00,-1.580227821657173903e+00,-3.132190995318727023e+00
1.583828084991552254e+00,-1.540192009801945261e+00,2.186240617420916355e+00,-3.002177664106100430e+00,-1.580022123242468712e+00,-3.132396904879584110e+00
1.583535949549149446e+00,-1.540284458626610453e+00,2.186337206113150078e+00,-3.002183358993547824e+00,-1.579815629838100755e+00,-3.132603606073613101e+00
1.583242710483315552e+00,-1.540377203480144841e+00,2.186434084470479711e+00,-3.002189014701137637e+00,-1.579608354911286039e+00,-3.132811085461006950e+00
1.582948386827319309e+00,-1.540470238126711466e+00,2.186531245933180490e+00,-3.002194630651026763e+00,-1.579400311929241463e+00,-3.133019329601963499e+00
1.582652997614430346e+00,-1.540563556330474038e+00,2.186628683941529427e+00,-3.002200206265371651e+00,-1.579191514359184145e+00,-3.133228325056674812e+00
1.582356561877917400e+00,-1.540657151855595153e+00,2.186726391935800873e+00,-3.002205740966327419e+00,-1.578981975668330096e+00,-3.133438058385337399e+00
1.582059098651050100e+00,-1.540751018466237632e+00,2.186824363356272283e+00,-3.002211234176051402e+00,-1.578771709323895989e+00,-3.133648516148145990e+00
1.581760626967097405e+00,-1.540845149926564961e+00,2.186922591643218450e+00,-3.002216685316700495e+00,-1.578560728793098944e+00,-3.133859684905294873e+00
1.581461165859328499e+00,-1.540939540000740404e+00,2.187021070236915055e+00,-3.002222093810429371e+00,-1.578349047543155415e+00,-3.134071551216980112e+00
1.581160734361012121e+00,-1.541034182452926338e+00,2.187119792577638222e+00,-3.002227459079395366e+00,-1.578136679041281853e+00,-3.134284101643395548e+00
1.580859351505418564e+00,-1.541129071047286248e+00,2.187218752105663633e+00,-3.002232780545754931e+00,-1.577923636754695380e+00,-3.134497322744736802e+00
1.580557036325815901e+00,-1.541224199547982954e+00,2.187317942261267412e+00,-3.002238057631663626e+00,-1.577709934150612447e+00,-3.134711201081197718e+00
1.580253807855473980e+00,-1.541319561719179942e+00,2.187417356484724795e+00,-3.002243289759279232e+00,-1.577495584696249509e+00,-3.134925723212975246e+00
