q1,q2,q3,q4,q5,q6
3.847019783594248787e-01,2.987097237525466187e-01,5.856317521653140457e-01,1.351744335430459243e+00,-2.754259130124701027e-01,5.061143940838969124e-01
3.717053146525012286e-01,3.035825634115721372e-01,5.792783359490634165e-01,1.339974965934830120e+00,-2.671401457229926613e-01,5.078811841628094736e-01
3.636430212467566259e-01,3.063374731027577180e-01,5.753166588224377653e-01,1.336050223162243755e+00,-2.614371277397304905e-01,5.056286910567768800e-01
3.582645048472901106e-01,3.074079903960642013e-01,5.737828634984933895e-01,1.333248519348703587e+00,-2.574421160199134584e-01,5.043869571288508435e-01
3.525940226598908711e-01,3.066584047845031247e-01,5.758463610773415509e-01,1.321048811421406066e+00,-2.541770926129109931e-01,5.124972968989289779e-01
3.453484997525064215e-01,3.046772270079525780e-01,5.806290374029248191e-01,1.299135558550432723e+00,-2.507291474709262280e-01,5.292773798420645770e-01
3.362035548825131337e-01,3.016519820309322419e-01,5.878273010905654683e-01,1.267671509110906314e+00,-2.468395996500376555e-01,5.543086971797075435e-01
3.266129681252337158e-01,2.982474030435025569e-01,5.959209127572735465e-01,1.232673150949015417e+00,-2.430219454003321733e-01,5.825796541726803168e-01
3.172854254258318241e-01,2.948791950112085170e-01,6.039415937866684514e-01,1.197705113645392672e+00,-2.394926434638599833e-01,6.110002790739076373e-01
3.080888616582326267e-01,2.915803918185650434e-01,6.118148787996043891e-01,1.162758521428838288e+00,-2.361766851442110571e-01,6.394743363806849601e-01
2.989659299677498994e-01,2.883632554588365093e-01,6.195130417755990715e-01,1.127823868639046045e+00,-2.330402687161552133e-01,6.679661527300624346e-01
2.898861801880946998e-01,2.852342141854458113e-01,6.270215216467328601e-01,1.092896764252187181e+00,-2.300651442418797654e-01,6.964561688727468614e-01
2.808310205372360757e-01,2.821974766578014826e-01,6.343308057454728477e-01,1.057974827798607187e+00,-2.272404801767315685e-01,7.249320664695071414e-01
2.717880012545632606e-01,2.792563224901648544e-01,6.414335215748917518e-01,1.023056625503164563e+00,-2.245596223349183851e-01,7.533853060021874493e-01
2.627481838788010560e-01,2.764136587706119141e-01,6.483231780152716173e-01,9.881412300536940307e-01,-2.220185360402044394e-01,7.818094961219418382e-01
2.537047772602087359e-01,2.736722901995810586e-01,6.549935521084185863e-01,9.532280056645549005e-01,-2.196149688876083139e-01,8.101995405244144521e-01
2.446523802332172259e-01,2.710350639121855698e-01,6.614383595384752956e-01,9.183164977764460835e-01,-2.173479761628558937e-01,8.385511569207786398e-01
2.355865211419961025e-01,2.685049568583872115e-01,6.676510555669293856e-01,8.834063727241210362e-01,-2.152176294633756093e-01,8.668605781678424549e-01
2.265033586674880250e-01,2.660851308876970300e-01,6.736247090626422684e-01,8.484973611112175407e-01,-2.132248287995921754e-01,8.951243759461484650e-01
2.173995063094256719e-01,2.637789929787338616e-01,6.793518704577881095e-01,8.135893404515306404e-01,-2.113712068160845947e-01,9.233392336025245672e-01
2.082717852282336690e-01,2.615901436186174323e-01,6.848246668205066889e-01,7.786817846814343413e-01,-2.096589426908437859e-01,9.515023318176153433e-01
1.991176511118379622e-01,2.595227819742089159e-01,6.900339711140389687e-01,7.437762291529387282e-01,-2.080911858846277995e-01,9.796090851245377040e-01
1.899351796558866046e-01,2.575786426900734116e-01,6.949749563884710657e-01,7.088708214789938289e-01,-2.066674563485430827e-01,1.007659876978810765e+00
1.807239681985483848e-01,2.557536825607851227e-01,6.996530532893172616e-01,6.739576117937629007e-01,-2.053786481739853786e-01,1.035664888352316515e+00
1.714880109771033112e-01,2.540436681055593948e-01,7.040734301914225446e-01,6.390429910684449766e-01,-2.042148564533263766e-01,1.063623681550317279e+00
